"","name_club","round","total_points","opp_team","id","games","GW_Type"
"1","A. Garcia (AVL)",1,NA,NA,731,NA,"BGW"
"2","A. Garcia (AVL)",2,NA,NA,731,NA,"BGW"
"3","A. Garcia (AVL)",3,NA,NA,731,NA,"BGW"
"4","A. Garcia (AVL)",4,NA,NA,731,NA,"BGW"
"5","A. Garcia (AVL)",5,NA,NA,731,NA,"BGW"
"6","A. Garcia (AVL)",6,NA,NA,731,NA,"BGW"
"7","A. Garcia (AVL)",7,NA,NA,731,NA,"BGW"
"8","A. Garcia (AVL)",8,NA,NA,731,NA,"BGW"
"9","A. Garcia (AVL)",9,NA,NA,731,NA,"BGW"
"10","A. Garcia (AVL)",10,NA,NA,731,NA,"BGW"
"11","A. Garcia (AVL)",11,NA,NA,731,NA,"BGW"
"12","A. Garcia (AVL)",12,NA,NA,731,NA,"BGW"
"13","A. Garcia (AVL)",13,NA,NA,731,NA,"BGW"
"14","A. Garcia (AVL)",14,NA,NA,731,NA,"BGW"
"15","A. Garcia (AVL)",15,NA,NA,731,NA,"BGW"
"16","A. Garcia (AVL)",16,NA,NA,731,NA,"BGW"
"17","A. Garcia (AVL)",17,NA,NA,731,NA,"BGW"
"18","A. Garcia (AVL)",18,NA,NA,731,NA,"BGW"
"19","A. Garcia (AVL)",19,NA,NA,731,NA,"BGW"
"20","A. Garcia (AVL)",20,NA,NA,731,NA,"BGW"
"21","A. Garcia (AVL)",21,NA,NA,731,NA,"BGW"
"22","A. Garcia (AVL)",22,NA,NA,731,NA,"BGW"
"23","A. Garcia (AVL)",23,0,"WHU",731,1,"SGW"
"24","A. Garcia (AVL)",24,1,"WOL",731,1,"SGW"
"25","A. Garcia (AVL)",25,3,"IPS,LIV",731,2,"DGW"
"26","A. Garcia (AVL)",26,1,"CHE",731,1,"SGW"
"27","A. Garcia (AVL)",27,1,"CRY",731,1,"SGW"
"28","A. Garcia (AVL)",28,0,"BRE",731,1,"SGW"
"29","A. Garcia (AVL)",29,NA,NA,731,NA,"BGW"
"30","A. Garcia (AVL)",30,0,"BHA",731,1,"SGW"
"31","A. Garcia (AVL)",31,1,"NFO",731,1,"SGW"
"32","A. Garcia (AVL)",32,1,"SOU",731,1,"SGW"
"33","A. Garcia (AVL)",33,0,"NEW,MCI",731,2,"DGW"
"34","A. Garcia (AVL)",34,NA,NA,731,NA,"BGW"
"35","A. Garcia (AVL)",35,0,"FUL",731,1,"SGW"
"36","A. Garcia (AVL)",36,0,"BOU",731,1,"SGW"
"37","A. Garcia (AVL)",37,0,"TOT",731,1,"SGW"
"38","A. Garcia (AVL)",38,0,"MUN",731,1,"SGW"
"39","A.Becker (LIV)",1,7,"IPS",310,1,"SGW"
"40","A.Becker (LIV)",2,6,"BRE",310,1,"SGW"
"41","A.Becker (LIV)",3,8,"MUN",310,1,"SGW"
"42","A.Becker (LIV)",4,2,"NFO",310,1,"SGW"
"43","A.Becker (LIV)",5,0,"BOU",310,1,"SGW"
"44","A.Becker (LIV)",6,2,"WOL",310,1,"SGW"
"45","A.Becker (LIV)",7,10,"CRY",310,1,"SGW"
"46","A.Becker (LIV)",8,0,"CHE",310,1,"SGW"
"47","A.Becker (LIV)",9,0,"ARS",310,1,"SGW"
"48","A.Becker (LIV)",10,0,"BHA",310,1,"SGW"
"49","A.Becker (LIV)",11,0,"AVL",310,1,"SGW"
"50","A.Becker (LIV)",12,0,"SOU",310,1,"SGW"
"51","A.Becker (LIV)",13,0,"MCI",310,1,"SGW"
"52","A.Becker (LIV)",14,0,"NEW",310,1,"SGW"
"53","A.Becker (LIV)",15,NA,NA,310,NA,"BGW"
"54","A.Becker (LIV)",16,1,"FUL",310,1,"SGW"
"55","A.Becker (LIV)",17,1,"TOT",310,1,"SGW"
"56","A.Becker (LIV)",18,2,"LEI",310,1,"SGW"
"57","A.Becker (LIV)",19,6,"WHU",310,1,"SGW"
"58","A.Becker (LIV)",20,1,"MUN",310,1,"SGW"
"59","A.Becker (LIV)",21,2,"NFO",310,1,"SGW"
"60","A.Becker (LIV)",22,9,"BRE",310,1,"SGW"
"61","A.Becker (LIV)",23,2,"IPS",310,1,"SGW"
"62","A.Becker (LIV)",24,10,"BOU,EVE",310,2,"DGW"
"63","A.Becker (LIV)",25,4,"WOL,AVL",310,2,"DGW"
"64","A.Becker (LIV)",26,8,"MCI",310,1,"SGW"
"65","A.Becker (LIV)",27,6,"NEW",310,1,"SGW"
"66","A.Becker (LIV)",28,3,"SOU",310,1,"SGW"
"67","A.Becker (LIV)",29,NA,NA,310,NA,"BGW"
"68","A.Becker (LIV)",30,0,"EVE",310,1,"SGW"
"69","A.Becker (LIV)",31,0,"FUL",310,1,"SGW"
"70","A.Becker (LIV)",32,3,"WHU",310,1,"SGW"
"71","A.Becker (LIV)",33,6,"LEI",310,1,"SGW"
"72","A.Becker (LIV)",34,2,"TOT",310,1,"SGW"
"73","A.Becker (LIV)",35,2,"CHE",310,1,"SGW"
"74","A.Becker (LIV)",36,2,"ARS",310,1,"SGW"
"75","A.Becker (LIV)",37,4,"BHA",310,1,"SGW"
"76","A.Becker (LIV)",38,3,"CRY",310,1,"SGW"
"77","A.Doucoure (EVE)",1,2,"BHA",217,1,"SGW"
"78","A.Doucoure (EVE)",2,1,"TOT",217,1,"SGW"
"79","A.Doucoure (EVE)",3,1,"BOU",217,1,"SGW"
"80","A.Doucoure (EVE)",4,0,"AVL",217,1,"SGW"
"81","A.Doucoure (EVE)",5,2,"LEI",217,1,"SGW"
"82","A.Doucoure (EVE)",6,2,"CRY",217,1,"SGW"
"83","A.Doucoure (EVE)",7,3,"NEW",217,1,"SGW"
"84","A.Doucoure (EVE)",8,3,"IPS",217,1,"SGW"
"85","A.Doucoure (EVE)",9,2,"FUL",217,1,"SGW"
"86","A.Doucoure (EVE)",10,0,"SOU",217,1,"SGW"
"87","A.Doucoure (EVE)",11,3,"WHU",217,1,"SGW"
"88","A.Doucoure (EVE)",12,3,"BRE",217,1,"SGW"
"89","A.Doucoure (EVE)",13,2,"MUN",217,1,"SGW"
"90","A.Doucoure (EVE)",14,3,"WOL",217,1,"SGW"
"91","A.Doucoure (EVE)",15,NA,NA,217,NA,"BGW"
"92","A.Doucoure (EVE)",16,3,"ARS",217,1,"SGW"
"93","A.Doucoure (EVE)",17,3,"CHE",217,1,"SGW"
"94","A.Doucoure (EVE)",18,2,"MCI",217,1,"SGW"
"95","A.Doucoure (EVE)",19,2,"NFO",217,1,"SGW"
"96","A.Doucoure (EVE)",20,1,"BOU",217,1,"SGW"
"97","A.Doucoure (EVE)",21,2,"AVL",217,1,"SGW"
"98","A.Doucoure (EVE)",22,1,"TOT",217,1,"SGW"
"99","A.Doucoure (EVE)",23,3,"BHA",217,1,"SGW"
"100","A.Doucoure (EVE)",24,7,"LEI,LIV",217,2,"DGW"
"101","A.Doucoure (EVE)",25,0,"CRY",217,1,"SGW"
"102","A.Doucoure (EVE)",26,12,"MUN",217,1,"SGW"
"103","A.Doucoure (EVE)",27,0,"BRE",217,1,"SGW"
"104","A.Doucoure (EVE)",28,2,"WOL",217,1,"SGW"
"105","A.Doucoure (EVE)",29,2,"WHU",217,1,"SGW"
"106","A.Doucoure (EVE)",30,2,"LIV",217,1,"SGW"
"107","A.Doucoure (EVE)",31,2,"ARS",217,1,"SGW"
"108","A.Doucoure (EVE)",32,10,"NFO",217,1,"SGW"
"109","A.Doucoure (EVE)",33,2,"MCI",217,1,"SGW"
"110","A.Doucoure (EVE)",34,2,"CHE",217,1,"SGW"
"111","A.Doucoure (EVE)",35,0,"IPS",217,1,"SGW"
"112","A.Doucoure (EVE)",36,5,"FUL",217,1,"SGW"
"113","A.Doucoure (EVE)",37,3,"SOU",217,1,"SGW"
"114","A.Doucoure (EVE)",38,1,"NEW",217,1,"SGW"
"115","A.Fatawu (LEI)",1,8,"TOT",570,1,"SGW"
"116","A.Fatawu (LEI)",2,2,"FUL",570,1,"SGW"
"117","A.Fatawu (LEI)",3,2,"AVL",570,1,"SGW"
"118","A.Fatawu (LEI)",4,1,"CRY",570,1,"SGW"
"119","A.Fatawu (LEI)",5,1,"EVE",570,1,"SGW"
"120","A.Fatawu (LEI)",6,1,"ARS",570,1,"SGW"
"121","A.Fatawu (LEI)",7,1,"BOU",570,1,"SGW"
"122","A.Fatawu (LEI)",8,4,"SOU",570,1,"SGW"
"123","A.Fatawu (LEI)",9,2,"NFO",570,1,"SGW"
"124","A.Fatawu (LEI)",10,2,"IPS",570,1,"SGW"
"125","A.Fatawu (LEI)",11,2,"MUN",570,1,"SGW"
"126","A.Fatawu (LEI)",12,0,"CHE",570,1,"SGW"
"127","A.Fatawu (LEI)",13,0,"BRE",570,1,"SGW"
"128","A.Fatawu (LEI)",14,0,"WHU",570,1,"SGW"
"129","A.Fatawu (LEI)",15,0,"BHA",570,1,"SGW"
"130","A.Fatawu (LEI)",16,0,"NEW",570,1,"SGW"
"131","A.Fatawu (LEI)",17,0,"WOL",570,1,"SGW"
"132","A.Fatawu (LEI)",18,0,"LIV",570,1,"SGW"
"133","A.Fatawu (LEI)",19,0,"MCI",570,1,"SGW"
"134","A.Fatawu (LEI)",20,0,"AVL",570,1,"SGW"
"135","A.Fatawu (LEI)",21,0,"CRY",570,1,"SGW"
"136","A.Fatawu (LEI)",22,0,"FUL",570,1,"SGW"
"137","A.Fatawu (LEI)",23,0,"TOT",570,1,"SGW"
"138","A.Fatawu (LEI)",24,0,"EVE",570,1,"SGW"
"139","A.Fatawu (LEI)",25,0,"ARS",570,1,"SGW"
"140","A.Fatawu (LEI)",26,0,"BRE",570,1,"SGW"
"141","A.Fatawu (LEI)",27,0,"WHU",570,1,"SGW"
"142","A.Fatawu (LEI)",28,0,"CHE",570,1,"SGW"
"143","A.Fatawu (LEI)",29,0,"MUN",570,1,"SGW"
"144","A.Fatawu (LEI)",30,0,"MCI",570,1,"SGW"
"145","A.Fatawu (LEI)",31,0,"NEW",570,1,"SGW"
"146","A.Fatawu (LEI)",32,0,"BHA",570,1,"SGW"
"147","A.Fatawu (LEI)",33,0,"LIV",570,1,"SGW"
"148","A.Fatawu (LEI)",34,0,"WOL",570,1,"SGW"
"149","A.Fatawu (LEI)",35,0,"SOU",570,1,"SGW"
"150","A.Fatawu (LEI)",36,0,"NFO",570,1,"SGW"
"151","A.Fatawu (LEI)",37,0,"IPS",570,1,"SGW"
"152","A.Fatawu (LEI)",38,0,"BOU",570,1,"SGW"
"153","A.Murphy (NEW)",1,0,"SOU",390,1,"SGW"
"154","A.Murphy (NEW)",2,0,"BOU",390,1,"SGW"
"155","A.Murphy (NEW)",3,0,"TOT",390,1,"SGW"
"156","A.Murphy (NEW)",4,0,"WOL",390,1,"SGW"
"157","A.Murphy (NEW)",5,0,"FUL",390,1,"SGW"
"158","A.Murphy (NEW)",6,0,"MCI",390,1,"SGW"
"159","A.Murphy (NEW)",7,0,"EVE",390,1,"SGW"
"160","A.Murphy (NEW)",8,0,"BHA",390,1,"SGW"
"161","A.Murphy (NEW)",9,0,"CHE",390,1,"SGW"
"162","A.Murphy (NEW)",10,0,"ARS",390,1,"SGW"
"163","A.Murphy (NEW)",11,0,"NFO",390,1,"SGW"
"164","A.Murphy (NEW)",12,0,"WHU",390,1,"SGW"
"165","A.Murphy (NEW)",13,0,"CRY",390,1,"SGW"
"166","A.Murphy (NEW)",14,0,"LIV",390,1,"SGW"
"167","A.Murphy (NEW)",15,0,"BRE",390,1,"SGW"
"168","A.Murphy (NEW)",16,0,"LEI",390,1,"SGW"
"169","A.Murphy (NEW)",17,0,"IPS",390,1,"SGW"
"170","A.Murphy (NEW)",18,0,"AVL",390,1,"SGW"
"171","A.Murphy (NEW)",19,0,"MUN",390,1,"SGW"
"172","A.Murphy (NEW)",20,0,"TOT",390,1,"SGW"
"173","A.Murphy (NEW)",21,0,"WOL",390,1,"SGW"
"174","A.Murphy (NEW)",22,0,"BOU",390,1,"SGW"
"175","A.Murphy (NEW)",23,0,"SOU",390,1,"SGW"
"176","A.Murphy (NEW)",24,0,"FUL",390,1,"SGW"
"177","A.Murphy (NEW)",25,0,"MCI",390,1,"SGW"
"178","A.Murphy (NEW)",26,0,"NFO",390,1,"SGW"
"179","A.Murphy (NEW)",27,0,"LIV",390,1,"SGW"
"180","A.Murphy (NEW)",28,0,"WHU",390,1,"SGW"
"181","A.Murphy (NEW)",29,NA,NA,390,NA,"BGW"
"182","A.Murphy (NEW)",30,0,"BRE",390,1,"SGW"
"183","A.Murphy (NEW)",31,0,"LEI",390,1,"SGW"
"184","A.Murphy (NEW)",32,0,"MUN,CRY",390,2,"DGW"
"185","A.Murphy (NEW)",33,0,"AVL",390,1,"SGW"
"186","A.Murphy (NEW)",34,0,"IPS",390,1,"SGW"
"187","A.Murphy (NEW)",35,0,"BHA",390,1,"SGW"
"188","A.Murphy (NEW)",36,0,"CHE",390,1,"SGW"
"189","A.Murphy (NEW)",37,0,"ARS",390,1,"SGW"
"190","A.Murphy (NEW)",38,0,"EVE",390,1,"SGW"
"191","A.Phillips (TOT)",1,0,"LEI",478,1,"SGW"
"192","A.Phillips (TOT)",2,0,"EVE",478,1,"SGW"
"193","A.Phillips (TOT)",3,0,"NEW",478,1,"SGW"
"194","A.Phillips (TOT)",4,0,"ARS",478,1,"SGW"
"195","A.Phillips (TOT)",5,0,"BRE",478,1,"SGW"
"196","A.Phillips (TOT)",6,0,"MUN",478,1,"SGW"
"197","A.Phillips (TOT)",7,0,"BHA",478,1,"SGW"
"198","A.Phillips (TOT)",8,0,"WHU",478,1,"SGW"
"199","A.Phillips (TOT)",9,0,"CRY",478,1,"SGW"
"200","A.Phillips (TOT)",10,0,"AVL",478,1,"SGW"
"201","A.Phillips (TOT)",11,0,"IPS",478,1,"SGW"
"202","A.Phillips (TOT)",12,0,"MCI",478,1,"SGW"
"203","A.Phillips (TOT)",13,0,"FUL",478,1,"SGW"
"204","A.Phillips (TOT)",14,0,"BOU",478,1,"SGW"
"205","A.Phillips (TOT)",15,0,"CHE",478,1,"SGW"
"206","A.Phillips (TOT)",16,0,"SOU",478,1,"SGW"
"207","A.Phillips (TOT)",17,0,"LIV",478,1,"SGW"
"208","A.Phillips (TOT)",18,0,"NFO",478,1,"SGW"
"209","A.Phillips (TOT)",19,0,"WOL",478,1,"SGW"
"210","A.Phillips (TOT)",20,0,"NEW",478,1,"SGW"
"211","A.Phillips (TOT)",21,0,"ARS",478,1,"SGW"
"212","A.Phillips (TOT)",22,0,"EVE",478,1,"SGW"
"213","A.Phillips (TOT)",23,0,"LEI",478,1,"SGW"
"214","A.Phillips (TOT)",24,0,"BRE",478,1,"SGW"
"215","A.Phillips (TOT)",25,0,"MUN",478,1,"SGW"
"216","A.Phillips (TOT)",26,0,"IPS",478,1,"SGW"
"217","A.Phillips (TOT)",27,0,"MCI",478,1,"SGW"
"218","A.Phillips (TOT)",28,0,"BOU",478,1,"SGW"
"219","A.Phillips (TOT)",29,0,"FUL",478,1,"SGW"
"220","A.Phillips (TOT)",30,0,"CHE",478,1,"SGW"
"221","A.Phillips (TOT)",31,0,"SOU",478,1,"SGW"
"222","A.Phillips (TOT)",32,0,"WOL",478,1,"SGW"
"223","A.Phillips (TOT)",33,0,"NFO",478,1,"SGW"
"224","A.Phillips (TOT)",34,0,"LIV",478,1,"SGW"
"225","A.Phillips (TOT)",35,0,"WHU",478,1,"SGW"
"226","A.Phillips (TOT)",36,0,"CRY",478,1,"SGW"
"227","A.Phillips (TOT)",37,0,"AVL",478,1,"SGW"
"228","A.Phillips (TOT)",38,0,"BHA",478,1,"SGW"
"229","Aarons (BOU)",1,0,"NFO",59,1,"SGW"
"230","Aarons (BOU)",2,0,"NEW",59,1,"SGW"
"231","Aarons (BOU)",3,0,"EVE",59,1,"SGW"
"232","Aarons (BOU)",4,0,"CHE",59,1,"SGW"
"233","Aarons (BOU)",5,0,"LIV",59,1,"SGW"
"234","Aarons (BOU)",6,0,"SOU",59,1,"SGW"
"235","Aarons (BOU)",7,0,"LEI",59,1,"SGW"
"236","Aarons (BOU)",8,0,"ARS",59,1,"SGW"
"237","Aarons (BOU)",9,0,"AVL",59,1,"SGW"
"238","Aarons (BOU)",10,0,"MCI",59,1,"SGW"
"239","Aarons (BOU)",11,0,"BRE",59,1,"SGW"
"240","Aarons (BOU)",12,1,"BHA",59,1,"SGW"
"241","Aarons (BOU)",13,0,"WOL",59,1,"SGW"
"242","Aarons (BOU)",14,0,"TOT",59,1,"SGW"
"243","Aarons (BOU)",15,0,"IPS",59,1,"SGW"
"244","Aarons (BOU)",16,0,"WHU",59,1,"SGW"
"245","Aarons (BOU)",17,0,"MUN",59,1,"SGW"
"246","Aarons (BOU)",18,6,"CRY",59,1,"SGW"
"247","Aarons (BOU)",19,1,"FUL",59,1,"SGW"
"248","Aarons (BOU)",20,0,"EVE",59,1,"SGW"
"249","Aarons (BOU)",21,0,"CHE",59,1,"SGW"
"250","Aarons (BOU)",22,0,"NEW",59,1,"SGW"
"251","Aarons (BOU)",23,0,"NFO",59,1,"SGW"
"252","Aarons (BOU)",24,0,"LIV",59,1,"SGW"
"253","Aarons (BOU)",25,0,"SOU",59,1,"SGW"
"254","Aarons (BOU)",26,0,"WOL",59,1,"SGW"
"255","Aarons (BOU)",27,0,"BHA",59,1,"SGW"
"256","Aarons (BOU)",28,0,"TOT",59,1,"SGW"
"257","Aarons (BOU)",29,0,"BRE",59,1,"SGW"
"258","Aarons (BOU)",30,0,"IPS",59,1,"SGW"
"259","Aarons (BOU)",31,0,"WHU",59,1,"SGW"
"260","Aarons (BOU)",32,0,"FUL",59,1,"SGW"
"261","Aarons (BOU)",33,0,"CRY",59,1,"SGW"
"262","Aarons (BOU)",34,0,"MUN",59,1,"SGW"
"263","Aarons (BOU)",35,0,"ARS",59,1,"SGW"
"264","Aarons (BOU)",36,0,"AVL",59,1,"SGW"
"265","Aarons (BOU)",37,0,"MCI",59,1,"SGW"
"266","Aarons (BOU)",38,0,"LEI",59,1,"SGW"
"267","Abbott (NFO)",1,NA,NA,706,NA,"BGW"
"268","Abbott (NFO)",2,NA,NA,706,NA,"BGW"
"269","Abbott (NFO)",3,NA,NA,706,NA,"BGW"
"270","Abbott (NFO)",4,NA,NA,706,NA,"BGW"
"271","Abbott (NFO)",5,NA,NA,706,NA,"BGW"
"272","Abbott (NFO)",6,NA,NA,706,NA,"BGW"
"273","Abbott (NFO)",7,NA,NA,706,NA,"BGW"
"274","Abbott (NFO)",8,NA,NA,706,NA,"BGW"
"275","Abbott (NFO)",9,NA,NA,706,NA,"BGW"
"276","Abbott (NFO)",10,NA,NA,706,NA,"BGW"
"277","Abbott (NFO)",11,NA,NA,706,NA,"BGW"
"278","Abbott (NFO)",12,NA,NA,706,NA,"BGW"
"279","Abbott (NFO)",13,NA,NA,706,NA,"BGW"
"280","Abbott (NFO)",14,NA,NA,706,NA,"BGW"
"281","Abbott (NFO)",15,NA,NA,706,NA,"BGW"
"282","Abbott (NFO)",16,NA,NA,706,NA,"BGW"
"283","Abbott (NFO)",17,NA,NA,706,NA,"BGW"
"284","Abbott (NFO)",18,NA,NA,706,NA,"BGW"
"285","Abbott (NFO)",19,0,"EVE",706,1,"SGW"
"286","Abbott (NFO)",20,0,"WOL",706,1,"SGW"
"287","Abbott (NFO)",21,0,"LIV",706,1,"SGW"
"288","Abbott (NFO)",22,0,"SOU",706,1,"SGW"
"289","Abbott (NFO)",23,0,"BOU",706,1,"SGW"
"290","Abbott (NFO)",24,0,"BHA",706,1,"SGW"
"291","Abbott (NFO)",25,0,"FUL",706,1,"SGW"
"292","Abbott (NFO)",26,0,"NEW",706,1,"SGW"
"293","Abbott (NFO)",27,0,"ARS",706,1,"SGW"
"294","Abbott (NFO)",28,0,"MCI",706,1,"SGW"
"295","Abbott (NFO)",29,0,"IPS",706,1,"SGW"
"296","Abbott (NFO)",30,0,"MUN",706,1,"SGW"
"297","Abbott (NFO)",31,0,"AVL",706,1,"SGW"
"298","Abbott (NFO)",32,0,"EVE",706,1,"SGW"
"299","Abbott (NFO)",33,0,"TOT",706,1,"SGW"
"300","Abbott (NFO)",34,0,"BRE",706,1,"SGW"
"301","Abbott (NFO)",35,0,"CRY",706,1,"SGW"
"302","Abbott (NFO)",36,0,"LEI",706,1,"SGW"
"303","Abbott (NFO)",37,0,"WHU",706,1,"SGW"
"304","Abbott (NFO)",38,0,"CHE",706,1,"SGW"
"305","Acheampong (CHE)",1,NA,NA,697,NA,"BGW"
"306","Acheampong (CHE)",2,NA,NA,697,NA,"BGW"
"307","Acheampong (CHE)",3,NA,NA,697,NA,"BGW"
"308","Acheampong (CHE)",4,NA,NA,697,NA,"BGW"
"309","Acheampong (CHE)",5,NA,NA,697,NA,"BGW"
"310","Acheampong (CHE)",6,NA,NA,697,NA,"BGW"
"311","Acheampong (CHE)",7,NA,NA,697,NA,"BGW"
"312","Acheampong (CHE)",8,NA,NA,697,NA,"BGW"
"313","Acheampong (CHE)",9,NA,NA,697,NA,"BGW"
"314","Acheampong (CHE)",10,NA,NA,697,NA,"BGW"
"315","Acheampong (CHE)",11,NA,NA,697,NA,"BGW"
"316","Acheampong (CHE)",12,NA,NA,697,NA,"BGW"
"317","Acheampong (CHE)",13,NA,NA,697,NA,"BGW"
"318","Acheampong (CHE)",14,NA,NA,697,NA,"BGW"
"319","Acheampong (CHE)",15,NA,NA,697,NA,"BGW"
"320","Acheampong (CHE)",16,0,"BRE",697,1,"SGW"
"321","Acheampong (CHE)",17,0,"EVE",697,1,"SGW"
"322","Acheampong (CHE)",18,0,"FUL",697,1,"SGW"
"323","Acheampong (CHE)",19,0,"IPS",697,1,"SGW"
"324","Acheampong (CHE)",20,2,"CRY",697,1,"SGW"
"325","Acheampong (CHE)",21,1,"BOU",697,1,"SGW"
"326","Acheampong (CHE)",22,0,"WOL",697,1,"SGW"
"327","Acheampong (CHE)",23,0,"MCI",697,1,"SGW"
"328","Acheampong (CHE)",24,0,"WHU",697,1,"SGW"
"329","Acheampong (CHE)",25,0,"BHA",697,1,"SGW"
"330","Acheampong (CHE)",26,0,"AVL",697,1,"SGW"
"331","Acheampong (CHE)",27,1,"SOU",697,1,"SGW"
"332","Acheampong (CHE)",28,0,"LEI",697,1,"SGW"
"333","Acheampong (CHE)",29,0,"ARS",697,1,"SGW"
"334","Acheampong (CHE)",30,0,"TOT",697,1,"SGW"
"335","Acheampong (CHE)",31,0,"BRE",697,1,"SGW"
"336","Acheampong (CHE)",32,0,"IPS",697,1,"SGW"
"337","Acheampong (CHE)",33,0,"FUL",697,1,"SGW"
"338","Acheampong (CHE)",34,0,"EVE",697,1,"SGW"
"339","Acheampong (CHE)",35,0,"LIV",697,1,"SGW"
"340","Acheampong (CHE)",36,0,"NEW",697,1,"SGW"
"341","Acheampong (CHE)",37,0,"MUN",697,1,"SGW"
"342","Acheampong (CHE)",38,0,"NFO",697,1,"SGW"
"343","Adama (FUL)",1,3,"MUN",239,1,"SGW"
"344","Adama (FUL)",2,5,"LEI",239,1,"SGW"
"345","Adama (FUL)",3,9,"IPS",239,1,"SGW"
"346","Adama (FUL)",4,2,"WHU",239,1,"SGW"
"347","Adama (FUL)",5,4,"NEW",239,1,"SGW"
"348","Adama (FUL)",6,3,"NFO",239,1,"SGW"
"349","Adama (FUL)",7,2,"MCI",239,1,"SGW"
"350","Adama (FUL)",8,2,"AVL",239,1,"SGW"
"351","Adama (FUL)",9,3,"EVE",239,1,"SGW"
"352","Adama (FUL)",10,4,"BRE",239,1,"SGW"
"353","Adama (FUL)",11,1,"CRY",239,1,"SGW"
"354","Adama (FUL)",12,1,"WOL",239,1,"SGW"
"355","Adama (FUL)",13,0,"TOT",239,1,"SGW"
"356","Adama (FUL)",14,1,"BHA",239,1,"SGW"
"357","Adama (FUL)",15,1,"ARS",239,1,"SGW"
"358","Adama (FUL)",16,1,"LIV",239,1,"SGW"
"359","Adama (FUL)",17,1,"SOU",239,1,"SGW"
"360","Adama (FUL)",18,2,"CHE",239,1,"SGW"
"361","Adama (FUL)",19,1,"BOU",239,1,"SGW"
"362","Adama (FUL)",20,1,"IPS",239,1,"SGW"
"363","Adama (FUL)",21,1,"WHU",239,1,"SGW"
"364","Adama (FUL)",22,6,"LEI",239,1,"SGW"
"365","Adama (FUL)",23,1,"MUN",239,1,"SGW"
"366","Adama (FUL)",24,2,"NEW",239,1,"SGW"
"367","Adama (FUL)",25,6,"NFO",239,1,"SGW"
"368","Adama (FUL)",26,2,"CRY",239,1,"SGW"
"369","Adama (FUL)",27,7,"WOL",239,1,"SGW"
"370","Adama (FUL)",28,0,"BHA",239,1,"SGW"
"371","Adama (FUL)",29,1,"TOT",239,1,"SGW"
"372","Adama (FUL)",30,2,"ARS",239,1,"SGW"
"373","Adama (FUL)",31,1,"LIV",239,1,"SGW"
"374","Adama (FUL)",32,1,"BOU",239,1,"SGW"
"375","Adama (FUL)",33,1,"CHE",239,1,"SGW"
"376","Adama (FUL)",34,5,"SOU",239,1,"SGW"
"377","Adama (FUL)",35,0,"AVL",239,1,"SGW"
"378","Adama (FUL)",36,1,"EVE",239,1,"SGW"
"379","Adama (FUL)",37,9,"BRE",239,1,"SGW"
"380","Adama (FUL)",38,2,"MCI",239,1,"SGW"
"381","Adams (BOU)",1,0,"NFO",60,1,"SGW"
"382","Adams (BOU)",2,0,"NEW",60,1,"SGW"
"383","Adams (BOU)",3,0,"EVE",60,1,"SGW"
"384","Adams (BOU)",4,0,"CHE",60,1,"SGW"
"385","Adams (BOU)",5,0,"LIV",60,1,"SGW"
"386","Adams (BOU)",6,0,"SOU",60,1,"SGW"
"387","Adams (BOU)",7,0,"LEI",60,1,"SGW"
"388","Adams (BOU)",8,0,"ARS",60,1,"SGW"
"389","Adams (BOU)",9,1,"AVL",60,1,"SGW"
"390","Adams (BOU)",10,0,"MCI",60,1,"SGW"
"391","Adams (BOU)",11,2,"BRE",60,1,"SGW"
"392","Adams (BOU)",12,2,"BHA",60,1,"SGW"
"393","Adams (BOU)",13,2,"WOL",60,1,"SGW"
"394","Adams (BOU)",14,2,"TOT",60,1,"SGW"
"395","Adams (BOU)",15,0,"IPS",60,1,"SGW"
"396","Adams (BOU)",16,1,"WHU",60,1,"SGW"
"397","Adams (BOU)",17,3,"MUN",60,1,"SGW"
"398","Adams (BOU)",18,1,"CRY",60,1,"SGW"
"399","Adams (BOU)",19,0,"FUL",60,1,"SGW"
"400","Adams (BOU)",20,0,"EVE",60,1,"SGW"
"401","Adams (BOU)",21,2,"CHE",60,1,"SGW"
"402","Adams (BOU)",22,5,"NEW",60,1,"SGW"
"403","Adams (BOU)",23,9,"NFO",60,1,"SGW"
"404","Adams (BOU)",24,2,"LIV",60,1,"SGW"
"405","Adams (BOU)",25,2,"SOU",60,1,"SGW"
"406","Adams (BOU)",26,1,"WOL",60,1,"SGW"
"407","Adams (BOU)",27,2,"BHA",60,1,"SGW"
"408","Adams (BOU)",28,2,"TOT",60,1,"SGW"
"409","Adams (BOU)",29,2,"BRE",60,1,"SGW"
"410","Adams (BOU)",30,1,"IPS",60,1,"SGW"
"411","Adams (BOU)",31,2,"WHU",60,1,"SGW"
"412","Adams (BOU)",32,2,"FUL",60,1,"SGW"
"413","Adams (BOU)",33,2,"CRY",60,1,"SGW"
"414","Adams (BOU)",34,1,"MUN",60,1,"SGW"
"415","Adams (BOU)",35,2,"ARS",60,1,"SGW"
"416","Adams (BOU)",36,2,"AVL",60,1,"SGW"
"417","Adams (BOU)",37,2,"MCI",60,1,"SGW"
"418","Adams (BOU)",38,3,"LEI",60,1,"SGW"
"419","Adingra (BHA)",1,6,"EVE",113,1,"SGW"
"420","Adingra (BHA)",2,4,"MUN",113,1,"SGW"
"421","Adingra (BHA)",3,1,"ARS",113,1,"SGW"
